tenure_months,monthly_spend,support_calls,promo_eligible,debt_ratio,age,is_international,churn
31.0,45.49984872985128,9.0,0.0,0.10407940987603968,51.0,0.0,0
44.0,,11.0,0.0,0.2552035826632346,59.0,1.0,1
64.0,,3.0,0.0,0.01865313030709718,73.0,1.0,0
38.0,99.40814138375512,6.0,1.0,0.3954237558555969,23.0,1.0,0
20.0,129.07399866453017,8.0,0.0,0.31329460500741146,72.0,0.0,1
39.0,82.04312952959998,3.0,0.0,0.5119697678867324,77.0,0.0,1
21.0,38.25406123235245,11.0,1.0,0.2829888033194378,37.0,0.0,1
45.0,98.64121669666376,11.0,1.0,0.49360821112361614,46.0,0.0,1
35.0,70.57562994566698,6.0,0.0,0.19759431122395177,21.0,0.0,0
33.0,97.71329032804915,0.0,0.0,0.30403424419313124,46.0,1.0,0
42.0,74.4694846336943,,1.0,0.2656358132553393,32.0,0.0,0
58.0,91.11256190582915,11.0,0.0,0.18214605758844468,76.0,0.0,1
12.0,82.42081937263168,6.0,0.0,0.2307772315971648,77.0,0.0,1
69.0,56.67994189053462,2.0,1.0,0.4344333063165893,53.0,1.0,0
15.0,82.12076636347925,0.0,0.0,0.26096092034778373,30.0,1.0,0
18.0,10.0,1.0,1.0,0.20700672662051978,68.0,0.0,0
61.0,69.07822354832899,4.0,0.0,0.40708840669623386,37.0,0.0,0
63.0,97.12521286497025,10.0,1.0,0.251394805020006,29.0,,0
15.0,34.22974726712695,9.0,1.0,0.29275650907937384,50.0,1.0,1
28.0,98.33678683344927,3.0,0.0,0.24973771226309713,80.0,0.0,0
45.0,54.935574163699805,0.0,0.0,0.3424201306103208,31.0,,0
36.0,85.24145593701634,,1.0,0.2882662480023241,58.0,,1
49.0,95.32135163315077,11.0,0.0,0.04446331741841023,73.0,1.0,1
69.0,60.679737293555135,0.0,0.0,0.40941061650468474,67.0,0.0,0
63.0,108.21288234973245,0.0,1.0,0.19601551599705058,28.0,1.0,0
31.0,72.4794089698093,7.0,1.0,0.43802032166352195,21.0,0.0,0
42.0,59.81129784836088,1.0,1.0,0.6069250558875684,28.0,0.0,0
62.0,137.05576985952985,1.0,0.0,0.20153983569644654,62.0,0.0,1
,28.971128745741595,8.0,1.0,0.5467775851446462,71.0,1.0,1
,57.02220953435581,9.0,1.0,0.31779720050662486,50.0,1.0,1
31.0,59.98090990388058,8.0,1.0,0.6550931810223446,28.0,1.0,0
57.0,64.24776150116406,4.0,1.0,0.16079447472108577,63.0,0.0,0
49.0,,11.0,0.0,0.37550554767307476,22.0,1.0,1
40.0,101.47732104209007,7.0,0.0,0.36005745659286165,58.0,0.0,1
49.0,66.21506621787991,2.0,1.0,0.1936766458976196,28.0,0.0,0
36.0,109.01128399496903,2.0,0.0,0.253177082350492,18.0,0.0,0
13.0,101.76250740301161,2.0,0.0,0.4811309044979129,54.0,0.0,1
1.0,94.47783237812176,2.0,1.0,0.30978320875667964,60.0,0.0,0
33.0,69.36512276183011,3.0,1.0,0.3477462348151218,55.0,1.0,1
44.0,71.70746253953395,11.0,1.0,0.38617498322088634,76.0,0.0,1
58.0,49.28291883481414,2.0,0.0,0.2936556165928046,29.0,0.0,0
67.0,,4.0,1.0,0.16779291790348533,59.0,0.0,1
12.0,105.06298773989258,11.0,0.0,0.6216386837114842,44.0,0.0,1
34.0,92.86991401035897,2.0,0.0,0.375335947934643,50.0,0.0,0
38.0,38.4420076433483,11.0,1.0,0.19895143553213965,56.0,1.0,1
25.0,47.55517260291265,1.0,1.0,0.5023739079092436,76.0,0.0,0
55.0,71.63150503341174,11.0,0.0,0.07390517424761438,18.0,0.0,1
15.0,133.58201897983758,10.0,1.0,0.5831250118153851,35.0,0.0,1
58.0,26.70367339229245,1.0,0.0,0.22390592476667442,27.0,0.0,0
12.0,126.90300868020525,9.0,1.0,0.4734829818032512,60.0,1.0,1
69.0,145.17351543599375,7.0,0.0,0.4168818264407395,69.0,0.0,1
6.0,118.70410975824419,11.0,0.0,0.3720179732534182,66.0,0.0,1
16.0,88.94411542308737,8.0,1.0,,25.0,1.0,1
41.0,66.8802290502521,10.0,0.0,0.27251129362094506,36.0,0.0,1
41.0,107.61837240940224,2.0,0.0,0.3283875472123114,78.0,0.0,0
4.0,94.7923226397043,2.0,0.0,0.20887681793414944,27.0,0.0,0
70.0,55.18641775650006,4.0,0.0,0.7094774805549816,19.0,0.0,1
19.0,93.42746462572404,4.0,1.0,0.456006320102177,52.0,1.0,0
38.0,116.9544591534347,7.0,0.0,0.10854958159097794,66.0,0.0,1
21.0,57.07402882504211,4.0,0.0,0.15458303823606603,79.0,1.0,0
11.0,128.07380079797286,5.0,1.0,0.14041468469214272,28.0,1.0,0
27.0,149.85876899004745,8.0,1.0,0.24331682019818196,36.0,1.0,0
5.0,131.80584928953036,0.0,1.0,0.39364191578640595,73.0,0.0,0
35.0,67.47834620911628,7.0,,0.15567021572326836,40.0,0.0,0
34.0,107.86632537400297,7.0,1.0,0.40249015494597346,24.0,1.0,0
37.0,69.09767380217923,10.0,1.0,0.2663430096040598,58.0,0.0,1
63.0,133.26448573874757,6.0,1.0,0.707635802732705,78.0,0.0,1
15.0,48.75582498604077,4.0,0.0,0.41672785563304315,51.0,1.0,1
38.0,111.05445843741849,6.0,0.0,0.15773491881016077,23.0,0.0,1
30.0,44.714373049455105,0.0,0.0,0.2790851629179151,49.0,1.0,0
4.0,,8.0,1.0,0.4335528520381684,47.0,1.0,0
54.0,86.68227784624224,2.0,0.0,0.13025928287785277,77.0,0.0,0
10.0,136.8587663231122,1.0,0.0,0.36489835793921443,42.0,1.0,1
1.0,81.41950378851713,0.0,0.0,0.05757062814184371,68.0,0.0,1
50.0,90.08512857102471,0.0,1.0,0.324251289878409,40.0,1.0,0
1.0,144.33916119281335,1.0,1.0,0.13417455604041253,47.0,0.0,0
32.0,45.751143020380916,4.0,1.0,0.1642936499253598,76.0,1.0,0
67.0,68.62267557471051,7.0,1.0,0.2442872911013655,69.0,0.0,1
38.0,121.37214312933247,11.0,1.0,0.19712105246067632,49.0,0.0,0
31.0,99.41405640823272,2.0,0.0,0.023137678067389426,54.0,0.0,0
0.0,80.09770044787705,1.0,0.0,0.11860033490745658,71.0,1.0,0
22.0,82.5641555185463,6.0,1.0,0.42758046184092313,56.0,0.0,0
24.0,55.31904294750431,4.0,0.0,0.18352606220158096,75.0,1.0,1
45.0,150.43805826811405,9.0,1.0,0.2973968728335714,25.0,0.0,1
29.0,,3.0,1.0,0.37796797140064337,,1.0,0
7.0,133.71754648777613,7.0,0.0,0.2603235734185273,40.0,0.0,1
31.0,69.31384552215866,11.0,1.0,0.4868302804808423,45.0,1.0,1
3.0,182.10209268961987,11.0,1.0,0.37981371490969545,24.0,1.0,0
36.0,62.886613544895994,3.0,1.0,0.10024656976656049,43.0,0.0,0
69.0,67.64367087810842,6.0,0.0,0.17578183272428205,45.0,1.0,0
64.0,94.25267414329466,2.0,1.0,0.5966573393127982,22.0,1.0,0
17.0,120.7679874713028,5.0,1.0,0.3579689898738637,62.0,1.0,1
4.0,80.39029371870633,5.0,0.0,0.2928712433023046,63.0,1.0,1
53.0,58.85162678547324,7.0,1.0,0.2024852947314829,38.0,0.0,1
11.0,107.20294977493556,0.0,0.0,0.22400151640860597,44.0,1.0,1
0.0,106.02548255292878,8.0,1.0,0.2693223145025648,71.0,1.0,1
67.0,140.24270443010192,7.0,1.0,0.16671405060457958,75.0,1.0,0
56.0,74.42877931204474,4.0,0.0,0.3128561119217652,56.0,0.0,0
51.0,124.67247040306744,7.0,,0.36867567490037123,42.0,1.0,1
10.0,27.043849629039364,7.0,1.0,0.19576008785894908,46.0,1.0,0
64.0,102.64735221448461,0.0,0.0,0.18404678490866597,67.0,0.0,0
26.0,95.33430723913642,5.0,1.0,0.03159823154367647,32.0,0.0,0
44.0,109.39882109857875,2.0,1.0,0.2860491556093607,74.0,0.0,0
15.0,81.89415904591809,0.0,0.0,0.0435881521758889,50.0,1.0,0
28.0,,7.0,1.0,0.16524871466473534,39.0,1.0,0
49.0,90.20618023807083,1.0,0.0,0.24007520646899702,39.0,0.0,0
11.0,83.87098099317983,5.0,0.0,0.12786435259158263,28.0,0.0,0
21.0,120.74819231834555,6.0,0.0,0.19577518176077918,24.0,,0
58.0,111.46158917321965,6.0,1.0,0.14502639912558893,23.0,1.0,0
2.0,74.9086498077452,1.0,0.0,0.6978075057769897,54.0,0.0,1
34.0,57.29053906286755,6.0,1.0,0.1195765808383681,29.0,0.0,0
39.0,91.20345086377438,2.0,0.0,0.717527050527255,61.0,1.0,1
12.0,56.64375528505574,7.0,1.0,0.5227728054537153,57.0,1.0,1
69.0,,1.0,0.0,0.045041936000181894,52.0,1.0,0
38.0,73.42758865954269,2.0,0.0,0.28387779759614834,24.0,0.0,0
24.0,70.8686519302282,6.0,1.0,0.15724754981884706,38.0,1.0,1
46.0,45.518215826551554,11.0,1.0,0.21547594762148217,52.0,0.0,1
33.0,114.0260175531243,7.0,0.0,0.4023816314014345,28.0,0.0,1
25.0,80.85826923634814,8.0,0.0,0.1075668026152602,30.0,0.0,0
13.0,127.29213062452843,5.0,1.0,0.1769400496909277,22.0,1.0,0
54.0,93.34167675049613,2.0,0.0,0.5636268429087118,60.0,1.0,0
70.0,60.065148884062765,11.0,1.0,0.2826310061285008,31.0,1.0,1
45.0,98.12826939722694,8.0,0.0,0.09193428151170828,39.0,1.0,1
67.0,74.61915274059204,5.0,1.0,0.3141985216482151,65.0,0.0,0
39.0,78.43684280798648,6.0,0.0,0.3450948504313385,56.0,1.0,0
44.0,82.43257376568472,9.0,1.0,0.19569843969019857,63.0,1.0,1
15.0,88.77287908982399,10.0,0.0,0.242113745415064,26.0,0.0,0
9.0,109.12236333095373,1.0,1.0,0.10519325070597603,34.0,1.0,0
6.0,85.53685618124806,6.0,0.0,0.033142963256324175,80.0,0.0,0
57.0,41.06852849988142,11.0,0.0,0.20617698232045126,36.0,1.0,0
54.0,73.44926661435476,1.0,1.0,0.2460100673998888,45.0,1.0,0
46.0,103.81820140492154,5.0,1.0,0.20492974768640487,75.0,0.0,0
64.0,66.74372691587219,10.0,0.0,,47.0,0.0,1
4.0,109.5389888775124,5.0,0.0,0.21906828870474665,29.0,1.0,0
,81.44982074216819,0.0,0.0,0.1948159440266623,67.0,0.0,0
63.0,98.08552436618005,9.0,1.0,,50.0,1.0,1
71.0,114.08740891931103,2.0,0.0,0.7221929184341787,,0.0,0
,108.38820725526759,4.0,1.0,0.5601335445907725,30.0,0.0,0
7.0,89.28734199368655,9.0,0.0,0.469493154039899,74.0,0.0,1
33.0,77.8734450033684,9.0,0.0,0.2362148774385366,46.0,1.0,1
45.0,123.88182917152723,8.0,0.0,0.17733908455512415,75.0,0.0,1
47.0,73.59605274076986,8.0,1.0,0.2508974350242446,24.0,0.0,1
1.0,106.85989424676853,2.0,0.0,0.11926602916944515,78.0,1.0,1
12.0,110.70058379177274,0.0,1.0,0.4301168122932658,78.0,0.0,0
15.0,105.00009498347767,1.0,1.0,0.22704117903905696,65.0,1.0,0
65.0,91.89905804355051,7.0,1.0,0.21528429053026032,72.0,1.0,1
37.0,80.64149521704509,3.0,0.0,0.27558134088482955,49.0,1.0,0
42.0,47.725499588154015,8.0,1.0,0.12548206245876387,58.0,1.0,0
43.0,32.83564834104726,7.0,0.0,0.43305054541016935,72.0,1.0,1
35.0,103.44191364708844,3.0,0.0,0.5195755822145779,23.0,1.0,0
15.0,93.60887118333063,6.0,1.0,0.17610317745799833,80.0,0.0,0
42.0,81.7553249035118,8.0,1.0,0.6027565374504328,54.0,1.0,1
55.0,137.77536196742426,1.0,0.0,0.15496527373864727,74.0,1.0,0
12.0,160.87564207955188,4.0,0.0,0.41869270609797743,19.0,1.0,1
9.0,55.30287915355873,7.0,1.0,0.07572017565476744,49.0,1.0,0
29.0,54.200426570612834,11.0,0.0,0.18756717690164232,77.0,0.0,1
51.0,126.69846101370169,7.0,1.0,0.26694782913502113,34.0,0.0,0
52.0,74.10305583726901,11.0,1.0,0.16899793978684183,27.0,1.0,1
59.0,38.30245204954375,3.0,0.0,0.16032123775440385,47.0,1.0,0
18.0,110.63637110313354,10.0,1.0,0.4149030173971689,77.0,0.0,1
45.0,97.81829657376827,5.0,1.0,0.3703229746933979,37.0,1.0,0
41.0,73.13399898526798,9.0,0.0,0.23330425911681626,66.0,1.0,1
46.0,80.74544916221835,2.0,1.0,0.37337594527505846,62.0,,0
48.0,75.25865978707218,6.0,1.0,0.335254507784272,34.0,1.0,1
65.0,58.485208539072595,10.0,1.0,0.1824198091571768,50.0,1.0,1
51.0,96.48956605787758,5.0,1.0,0.11172011071533565,76.0,1.0,0
40.0,84.43974169724788,11.0,1.0,0.10476136624516992,44.0,1.0,1
11.0,38.68156463311595,2.0,0.0,0.6417329423838813,77.0,1.0,1
65.0,110.72502118881773,2.0,1.0,0.31689355246044765,78.0,1.0,0
60.0,65.22569414367565,5.0,0.0,0.22936596568065068,18.0,0.0,0
34.0,125.45155611882352,3.0,1.0,0.32221581480437267,80.0,0.0,1
32.0,61.80577019059423,6.0,0.0,,18.0,0.0,1
15.0,82.34825771667899,8.0,1.0,0.2311443364344753,73.0,0.0,1
65.0,51.06737514798699,1.0,0.0,0.41449573659851285,80.0,1.0,0
20.0,86.2440504967577,3.0,1.0,0.3705504301200704,35.0,0.0,1
,81.00408146866107,0.0,1.0,0.04313575723725003,54.0,1.0,0
2.0,75.53194268120511,11.0,0.0,0.1390121082601009,80.0,1.0,1
9.0,78.03512385083977,7.0,1.0,0.2031400264352726,20.0,1.0,0
38.0,74.6140376539342,10.0,1.0,0.5221504361571373,71.0,0.0,0
55.0,117.22278404629057,8.0,0.0,0.22480399720703048,52.0,1.0,1
68.0,76.79370035088162,2.0,0.0,0.34976114844829914,48.0,0.0,0
8.0,100.84004453586643,1.0,0.0,0.11950975181541444,40.0,0.0,0
43.0,117.06109186349576,0.0,1.0,,78.0,0.0,0
6.0,108.96228711312745,8.0,0.0,0.21614945838086574,68.0,1.0,0
28.0,119.58786976108644,11.0,1.0,0.4970552429453386,26.0,0.0,1
58.0,39.36129036033486,3.0,1.0,0.40399586001685994,53.0,1.0,0
64.0,47.20974592644462,9.0,1.0,0.29026686250765804,24.0,1.0,1
23.0,32.14938966717117,2.0,0.0,0.3423276913239818,43.0,0.0,1
71.0,122.30989510749586,0.0,0.0,0.6397888936064353,61.0,1.0,0
3.0,65.97294720895336,0.0,1.0,0.38445830866129527,42.0,1.0,1
20.0,123.91772979035763,2.0,0.0,0.2521363500912263,26.0,0.0,0
7.0,129.18753905107042,11.0,1.0,0.41140972546087257,79.0,0.0,1
34.0,114.89055632169186,9.0,1.0,0.7430590998423701,51.0,1.0,1
58.0,87.16059914199434,7.0,0.0,0.47065133918733765,28.0,1.0,1
54.0,59.091234620763764,5.0,1.0,0.0804441556822475,59.0,1.0,0
49.0,134.20736806190837,1.0,1.0,0.2830610428237904,57.0,0.0,0
35.0,86.38181767215112,1.0,1.0,0.2652131094426114,35.0,1.0,0
23.0,111.35299171797665,3.0,0.0,0.18384817379736745,25.0,1.0,0
61.0,44.326776424432936,9.0,0.0,0.6055758465801603,67.0,0.0,1
64.0,131.39871187705043,5.0,0.0,0.13395556076675746,45.0,0.0,1
5.0,64.57270623434506,,,0.33082087084436873,43.0,0.0,0
68.0,115.75140955931887,11.0,1.0,0.252557447245173,78.0,0.0,1
43.0,97.25206250050162,10.0,0.0,0.16460609181806884,72.0,0.0,1
61.0,113.51069050480287,6.0,0.0,0.5205124581252376,66.0,1.0,1
9.0,30.488943836207355,0.0,1.0,0.26655490905838414,34.0,0.0,0
19.0,101.72923728110433,11.0,0.0,0.11043707040639589,65.0,,1
44.0,141.81620702615012,1.0,1.0,0.5728734758481774,64.0,0.0,0
71.0,88.18647160409742,7.0,0.0,0.32965013806367266,79.0,0.0,1
2.0,73.15267213101852,10.0,1.0,0.40804936068304654,35.0,1.0,1
29.0,77.87080169853868,6.0,0.0,0.40044732196386745,33.0,0.0,0
22.0,25.37374839638248,7.0,0.0,0.3639517662751521,71.0,0.0,0
25.0,59.023311237401096,2.0,0.0,0.02734782085441877,38.0,,0
57.0,80.75687577164952,2.0,0.0,0.2948198863238215,59.0,0.0,0
40.0,97.50949817999783,4.0,0.0,0.5212898261360531,50.0,0.0,0
,63.646349841711455,8.0,1.0,0.2515931530238155,42.0,1.0,1
41.0,64.62082950279262,4.0,1.0,0.19875922534054297,21.0,0.0,1
39.0,59.3610114867344,1.0,1.0,0.21570788925024545,73.0,1.0,0
52.0,96.2976054947284,7.0,0.0,0.22765748168786668,80.0,0.0,1
66.0,10.0,2.0,0.0,0.12564429446459496,72.0,0.0,0
44.0,118.3037085275514,1.0,0.0,0.04104293685667712,80.0,1.0,0
32.0,,9.0,1.0,0.1362838690371933,74.0,0.0,0
18.0,92.66029849870715,1.0,0.0,0.28461875831837746,22.0,1.0,0
55.0,38.302831262231166,10.0,0.0,0.22557437101028918,37.0,1.0,1
45.0,70.12395819994364,5.0,,0.07754847886012639,58.0,1.0,0
18.0,126.49304755187447,10.0,0.0,0.15501703994702629,67.0,1.0,1
2.0,127.9822379704782,,1.0,0.5125484139191797,57.0,,1
17.0,127.44285790532643,11.0,0.0,0.3092171655347073,67.0,0.0,1
46.0,135.71333440862907,4.0,1.0,0.42241635209110145,35.0,,0
68.0,70.2641325165121,1.0,1.0,0.27639020771331263,58.0,1.0,0
64.0,119.27330047531717,11.0,0.0,0.4002981765235846,18.0,0.0,1
24.0,78.11059620397563,2.0,0.0,0.5892090305014775,25.0,0.0,1
4.0,96.38921761118934,3.0,1.0,0.02180788506749829,,1.0,0
62.0,51.478108202880684,4.0,1.0,0.4124185323532753,29.0,,0
25.0,58.311348013037076,5.0,0.0,0.2962674202429611,28.0,0.0,1
39.0,53.1913156102611,0.0,0.0,0.280914300367653,61.0,1.0,0
27.0,91.23880838115053,6.0,1.0,0.32758711283060143,76.0,1.0,1
16.0,128.5317824756852,9.0,1.0,0.15898008185207707,,0.0,1
12.0,110.41749062490884,5.0,0.0,0.47654743604915856,80.0,0.0,1
12.0,88.31987542515735,4.0,1.0,0.3047573433639036,26.0,0.0,0
41.0,112.67457126808021,5.0,0.0,0.18755792094598453,61.0,1.0,1
40.0,92.49722627552667,6.0,1.0,0.14805190164802554,66.0,1.0,0
53.0,78.42068920646392,6.0,0.0,0.1323564451392284,33.0,1.0,0
28.0,56.026942153124764,3.0,0.0,0.23706970618418735,66.0,0.0,0
49.0,43.43141157278308,5.0,1.0,0.37524992048152156,31.0,0.0,1
36.0,96.40750807544308,9.0,1.0,0.6615783863121826,64.0,0.0,0
5.0,26.79573791030223,3.0,1.0,0.1850336761215716,,1.0,0
17.0,78.55593237268947,3.0,1.0,0.15379546811186198,18.0,1.0,0
58.0,112.03313913871243,8.0,1.0,0.6730721368603861,,0.0,0
16.0,114.58368177693927,10.0,1.0,0.30171661758494006,74.0,1.0,1
23.0,104.0299774137647,4.0,1.0,0.34271744390586767,51.0,1.0,0
66.0,98.67202252117346,5.0,1.0,0.10449553553739245,73.0,0.0,0
57.0,60.879001656132345,1.0,0.0,0.6311004171524395,48.0,0.0,0
14.0,,2.0,1.0,0.25541331374690157,52.0,0.0,0
20.0,124.34839172147252,4.0,1.0,0.3528094853223207,34.0,0.0,0
29.0,100.30854338140239,2.0,1.0,0.3878609234361453,75.0,1.0,0
47.0,39.09413186100036,2.0,1.0,0.196625412424416,31.0,0.0,0
56.0,77.47909333175588,6.0,0.0,0.38368284978414524,75.0,0.0,0
3.0,100.81192554639141,5.0,1.0,0.275730740793157,45.0,0.0,0
29.0,116.31497132765938,9.0,1.0,0.3225184076012559,24.0,1.0,1
29.0,94.66344250606684,1.0,1.0,0.5997099956427776,30.0,1.0,0
25.0,69.54868376430896,10.0,1.0,0.21537364525215769,54.0,1.0,1
66.0,66.91435729265208,9.0,0.0,0.3999566183045782,61.0,1.0,1
58.0,84.6459682359399,0.0,1.0,0.16544784795018874,27.0,1.0,0
69.0,81.68210777309129,5.0,1.0,0.02387545758877241,35.0,1.0,0
25.0,127.49417014145462,9.0,1.0,0.3140366637145959,19.0,1.0,0
25.0,71.9639441202076,11.0,0.0,0.2947162770928701,77.0,,1
46.0,94.50344590012558,8.0,0.0,,61.0,0.0,0
60.0,124.93704661563788,11.0,1.0,0.20928924618457334,77.0,1.0,1
67.0,18.151588227448002,10.0,0.0,0.3496813171472216,58.0,1.0,1
46.0,69.1965978447617,0.0,0.0,0.2560239860534436,50.0,0.0,0
3.0,58.45299312829556,4.0,1.0,0.6532799961346051,71.0,0.0,1
61.0,49.015989900975214,1.0,0.0,0.26783161159276175,77.0,1.0,0
28.0,118.96799767275624,6.0,1.0,0.05952565453611386,30.0,0.0,0
5.0,104.81947360265059,6.0,1.0,0.3889291946679362,39.0,1.0,1
67.0,42.331567362091235,0.0,1.0,0.11590671054770249,,1.0,0
47.0,54.56984808442317,5.0,0.0,0.6348972715890565,45.0,0.0,1
22.0,53.02931854922535,1.0,1.0,0.16756822073429595,72.0,1.0,0
27.0,73.2172479530331,3.0,1.0,0.11623366258232586,67.0,1.0,0
46.0,49.78285893226148,7.0,,0.37891843939347125,32.0,0.0,1
26.0,40.625614655680614,9.0,1.0,0.05155201447854635,49.0,1.0,1
53.0,73.57855001460025,6.0,0.0,0.24597219812107143,69.0,0.0,1
26.0,39.31944623413469,2.0,0.0,0.16845239483844343,31.0,1.0,0
3.0,64.24663572317351,10.0,1.0,0.19112478609401348,52.0,1.0,1
71.0,100.22510658997419,11.0,1.0,0.251270821070816,44.0,1.0,0
66.0,110.10506994340881,10.0,,0.5844488843610415,23.0,0.0,0
67.0,120.36115478053287,11.0,1.0,0.2698806419701543,80.0,0.0,1
0.0,74.49183482649664,11.0,0.0,,59.0,1.0,1
23.0,86.89574278217597,6.0,1.0,0.26941460002217077,31.0,1.0,0
30.0,104.699229151599,11.0,0.0,0.23495937288662327,57.0,1.0,1
31.0,142.593714898708,,0.0,0.17947747176501208,24.0,0.0,0
49.0,65.70952283131503,5.0,1.0,0.33428785708468484,67.0,0.0,0
18.0,82.19753038114706,10.0,0.0,0.25734177003718,59.0,0.0,0
4.0,115.51363094130333,5.0,1.0,0.025797553840186546,49.0,1.0,0
40.0,177.73871975405416,6.0,0.0,0.16259495021203518,74.0,0.0,0
40.0,,6.0,0.0,,72.0,0.0,1
39.0,101.11438138743156,7.0,0.0,,34.0,0.0,0
27.0,65.65931667877473,5.0,1.0,0.2855933536570724,22.0,1.0,0
33.0,117.77769727837263,0.0,1.0,0.3618185054797158,25.0,1.0,0
15.0,66.89531871634743,11.0,0.0,0.09102423534884216,66.0,1.0,1
20.0,97.55219532419382,7.0,1.0,0.13167541084506018,66.0,0.0,0
44.0,85.0847422583495,4.0,1.0,0.27104933106190365,29.0,1.0,0
23.0,53.7354698792482,8.0,1.0,0.38853311037473376,76.0,1.0,1
32.0,71.57609512682937,10.0,1.0,0.2116942259192157,24.0,1.0,1
32.0,98.23658150595136,2.0,0.0,0.22446104984555937,58.0,0.0,0
32.0,139.50958500896056,11.0,1.0,0.5617863328401331,59.0,0.0,1
41.0,100.41694103344327,7.0,0.0,0.05777654965305434,18.0,0.0,0
57.0,78.95829770877627,11.0,0.0,0.4305023908718044,51.0,0.0,1
12.0,91.1929846610309,7.0,1.0,0.30667640806640756,48.0,1.0,1
71.0,61.46551432075934,3.0,0.0,0.29149374452027804,74.0,1.0,0
5.0,105.73533764912412,3.0,1.0,0.0068169739763973974,35.0,,1
21.0,114.38333739417416,6.0,1.0,0.3790088673593164,37.0,0.0,0
66.0,18.706646469903603,4.0,0.0,0.07104286499989591,50.0,1.0,1
40.0,69.71757204039653,3.0,1.0,0.10145711793362579,18.0,1.0,0
4.0,86.89921088484913,2.0,1.0,0.6063476190491339,56.0,0.0,1
0.0,105.45203365328186,10.0,1.0,,31.0,0.0,1
62.0,56.716994562163976,11.0,1.0,0.18405126992686502,33.0,1.0,0
24.0,90.15363990614374,6.0,1.0,0.2250878782201922,55.0,1.0,0
54.0,117.43836026228269,8.0,1.0,0.36209493418717054,70.0,0.0,0
9.0,74.00561971423765,4.0,0.0,0.04118301289900329,24.0,1.0,0
44.0,114.19524651327067,3.0,1.0,0.31582069052936507,58.0,1.0,0
40.0,136.69294131674593,11.0,0.0,0.21038221784530184,68.0,1.0,1
15.0,10.0,6.0,1.0,0.5550076827351281,23.0,0.0,0
15.0,101.45511638640876,8.0,0.0,0.30083473077556777,53.0,0.0,1
16.0,29.600595181057436,3.0,0.0,0.43207613340089807,50.0,1.0,1
53.0,51.36918992197149,1.0,1.0,0.513255798760065,35.0,1.0,0
37.0,121.64405467837526,5.0,0.0,,36.0,1.0,0
69.0,64.83470447032924,6.0,1.0,0.3899913797696049,31.0,1.0,0
18.0,104.93286173607828,11.0,0.0,0.17391205637224139,54.0,0.0,1
66.0,100.24871778975742,6.0,1.0,0.5589597783710033,53.0,0.0,0
3.0,91.09457121128821,0.0,1.0,0.1992997487016366,79.0,1.0,0
24.0,117.92517069676305,7.0,1.0,0.12457764314563999,56.0,0.0,1
48.0,62.32234012512711,4.0,1.0,0.09155078767715538,23.0,0.0,0
38.0,110.71103848906174,7.0,1.0,0.17090097755915645,62.0,1.0,0
67.0,48.05750264147271,3.0,1.0,0.4735222840318725,66.0,1.0,1
65.0,44.910705406839156,8.0,1.0,0.5139204837109667,42.0,0.0,0
44.0,71.85350934796604,10.0,1.0,0.15666410117725413,41.0,1.0,1
13.0,106.43211499931081,0.0,1.0,0.24037768416678185,51.0,1.0,0
70.0,57.712072719354,10.0,1.0,0.6688281950751602,28.0,1.0,0
48.0,75.17824026132327,9.0,0.0,0.36034107199956195,66.0,1.0,1
45.0,65.83558525227029,0.0,0.0,0.31572525187138967,77.0,1.0,0
10.0,78.02575173142077,1.0,0.0,0.5251706193442855,,0.0,0
59.0,72.13389408796267,7.0,0.0,0.3352489758022405,53.0,1.0,0
71.0,120.51065984042245,2.0,0.0,0.18524717912279798,59.0,0.0,0
70.0,124.61459288643846,9.0,1.0,0.11825477547806987,76.0,0.0,0
49.0,68.2522773633194,6.0,1.0,0.19089387750843403,23.0,1.0,0
26.0,113.07968931600679,9.0,1.0,0.16064459190520336,77.0,0.0,0
57.0,,11.0,,0.639946751331204,64.0,1.0,1
17.0,109.31458168524718,10.0,0.0,0.36020944298161317,63.0,1.0,1
53.0,78.07959210851789,0.0,1.0,0.3499414831195974,46.0,1.0,0
39.0,86.29311519537646,4.0,1.0,0.26801573362643066,21.0,0.0,0
52.0,54.34955118824782,10.0,,0.10458942868515571,29.0,1.0,0
37.0,136.8946225794405,2.0,0.0,0.6359182693717921,25.0,0.0,0
9.0,58.59633092259867,4.0,1.0,0.2843204043641494,24.0,1.0,0
68.0,38.36497575340625,3.0,1.0,0.308624499295024,28.0,1.0,0
61.0,77.61562582904584,1.0,0.0,0.16521229492266448,62.0,1.0,0
26.0,65.23540422180618,,1.0,0.6457734116544991,41.0,0.0,0
54.0,10.780744688406173,,1.0,0.12628827308018734,45.0,0.0,0
5.0,111.46565712558763,3.0,0.0,0.0699350248248586,61.0,0.0,0
55.0,109.00389190883284,9.0,0.0,0.22037403504507974,53.0,1.0,1
51.0,114.08760303147331,9.0,0.0,0.28901386091318537,32.0,1.0,1
70.0,121.36775519709647,4.0,1.0,0.24628006937894503,74.0,0.0,0
15.0,56.18451885660133,4.0,0.0,0.5081753137902929,75.0,1.0,1
,70.87746303530889,5.0,1.0,0.42603501324599846,72.0,0.0,1
67.0,67.65468925419101,8.0,1.0,0.25345994181383336,73.0,0.0,1
22.0,124.69503988908788,11.0,1.0,0.25828453439246424,22.0,1.0,1
21.0,108.49699641378548,3.0,0.0,0.14325106393199166,78.0,0.0,0
